B1.month,B1.day_type,B1.hour,B1.outdoor_dry_bulb_temperature,B1.outdoor_dry_bulb_temperature_predicted_6h,B1.outdoor_dry_bulb_temperature_predicted_12h,B1.outdoor_dry_bulb_temperature_predicted_24h,B1.outdoor_relative_humidity,B1.outdoor_relative_humidity_predicted_6h,B1.outdoor_relative_humidity_predicted_12h,B1.outdoor_relative_humidity_predicted_24h,B1.diffuse_solar_irradiance,B1.diffuse_solar_irradiance_predicted_6h,B1.diffuse_solar_irradiance_predicted_12h,B1.diffuse_solar_irradiance_predicted_24h,B1.direct_solar_irradiance,B1.direct_solar_irradiance_predicted_6h,B1.direct_solar_irradiance_predicted_12h,B1.direct_solar_irradiance_predicted_24h,B1.carbon_intensity,B1.non_shiftable_load,B1.solar_generation,B1.electrical_storage_soc,B1.net_electricity_consumption,B1.electricity_pricing,B1.electricity_pricing_predicted_6h,B1.electricity_pricing_predicted_12h,B1.electricity_pricing_predicted_24h,B2.month,B2.day_type,B2.hour,B2.outdoor_dry_bulb_temperature,B2.outdoor_dry_bulb_temperature_predicted_6h,B2.outdoor_dry_bulb_temperature_predicted_12h,B2.outdoor_dry_bulb_temperature_predicted_24h,B2.outdoor_relative_humidity,B2.outdoor_relative_humidity_predicted_6h,B2.outdoor_relative_humidity_predicted_12h,B2.outdoor_relative_humidity_predicted_24h,B2.diffuse_solar_irradiance,B2.diffuse_solar_irradiance_predicted_6h,B2.diffuse_solar_irradiance_predicted_12h,B2.diffuse_solar_irradiance_predicted_24h,B2.direct_solar_irradiance,B2.direct_solar_irradiance_predicted_6h,B2.direct_solar_irradiance_predicted_12h,B2.direct_solar_irradiance_predicted_24h,B2.carbon_intensity,B2.non_shiftable_load,B2.solar_generation,B2.electrical_storage_soc,B2.net_electricity_consumption,B2.electricity_pricing,B2.electricity_pricing_predicted_6h,B2.electricity_pricing_predicted_12h,B2.electricity_pricing_predicted_24h,B3.month,B3.day_type,B3.hour,B3.outdoor_dry_bulb_temperature,B3.outdoor_dry_bulb_temperature_predicted_6h,B3.outdoor_dry_bulb_temperature_predicted_12h,B3.outdoor_dry_bulb_temperature_predicted_24h,B3.outdoor_relative_humidity,B3.outdoor_relative_humidity_predicted_6h,B3.outdoor_relative_humidity_predicted_12h,B3.outdoor_relative_humidity_predicted_24h,B3.diffuse_solar_irradiance,B3.diffuse_solar_irradiance_predicted_6h,B3.diffuse_solar_irradiance_predicted_12h,B3.diffuse_solar_irradiance_predicted_24h,B3.direct_solar_irradiance,B3.direct_solar_irradiance_predicted_6h,B3.direct_solar_irradiance_predicted_12h,B3.direct_solar_irradiance_predicted_24h,B3.carbon_intensity,B3.non_shiftable_load,B3.solar_generation,B3.electrical_storage_soc,B3.net_electricity_consumption,B3.electricity_pricing,B3.electricity_pricing_predicted_6h,B3.electricity_pricing_predicted_12h,B3.electricity_pricing_predicted_24h,B4.month,B4.day_type,B4.hour,B4.outdoor_dry_bulb_temperature,B4.outdoor_dry_bulb_temperature_predicted_6h,B4.outdoor_dry_bulb_temperature_predicted_12h,B4.outdoor_dry_bulb_temperature_predicted_24h,B4.outdoor_relative_humidity,B4.outdoor_relative_humidity_predicted_6h,B4.outdoor_relative_humidity_predicted_12h,B4.outdoor_relative_humidity_predicted_24h,B4.diffuse_solar_irradiance,B4.diffuse_solar_irradiance_predicted_6h,B4.diffuse_solar_irradiance_predicted_12h,B4.diffuse_solar_irradiance_predicted_24h,B4.direct_solar_irradiance,B4.direct_solar_irradiance_predicted_6h,B4.direct_solar_irradiance_predicted_12h,B4.direct_solar_irradiance_predicted_24h,B4.carbon_intensity,B4.non_shiftable_load,B4.solar_generation,B4.electrical_storage_soc,B4.net_electricity_consumption,B4.electricity_pricing,B4.electricity_pricing_predicted_6h,B4.electricity_pricing_predicted_12h,B4.electricity_pricing_predicted_24h,B5.month,B5.day_type,B5.hour,B5.outdoor_dry_bulb_temperature,B5.outdoor_dry_bulb_temperature_predicted_6h,B5.outdoor_dry_bulb_temperature_predicted_12h,B5.outdoor_dry_bulb_temperature_predicted_24h,B5.outdoor_relative_humidity,B5.outdoor_relative_humidity_predicted_6h,B5.outdoor_relative_humidity_predicted_12h,B5.outdoor_relative_humidity_predicted_24h,B5.diffuse_solar_irradiance,B5.diffuse_solar_irradiance_predicted_6h,B5.diffuse_solar_irradiance_predicted_12h,B5.diffuse_solar_irradiance_predicted_24h,B5.direct_solar_irradiance,B5.direct_solar_irradiance_predicted_6h,B5.direct_solar_irradiance_predicted_12h,B5.direct_solar_irradiance_predicted_24h,B5.carbon_intensity,B5.non_shiftable_load,B5.solar_generation,B5.electrical_storage_soc,B5.net_electricity_consumption,B5.electricity_pricing,B5.electricity_pricing_predicted_6h,B5.electricity_pricing_predicted_12h,B5.electricity_pricing_predicted_24h
6,6,17,18.8999996,17,16.1000004,18.8999996,68,77,75,68,472,0,0,472,567,0,0,580,0.177538827,0.842983305,1.00899994,0,-0.166016668,0.400000006,0.219999999,0.219999999,0.400000006,6,6,17,18.8999996,17,16.1000004,18.8999996,68,77,75,68,472,0,0,472,567,0,0,580,0.177538827,1.13215005,2.02826667,0,-0.896116674,0.400000006,0.219999999,0.219999999,0.400000006,6,6,17,18.8999996,17,16.1000004,18.8999996,68,77,75,68,472,0,0,472,567,0,0,580,0.177538827,1.73213339,2.18301678,0,-0.450883329,0.400000006,0.219999999,0.219999999,0.400000006,6,6,17,18.8999996,17,16.1000004,18.8999996,68,77,75,68,472,0,0,472,567,0,0,580,0.177538827,1.44221663,2.30585003,0,-0.863633335,0.400000006,0.219999999,0.219999999,0.400000006,6,6,17,18.8999996,17,16.1000004,18.8999996,68,77,75,68,472,0,0,472,567,0,0,580,0.177538827,0.881166637,0.739716649,0,0.141450003,0.400000006,0.219999999,0.219999999,0.400000006
6,6,18,17.7999992,16.1000004,16.7000008,18.2999992,73,83,72,73,275,0,45,274,351,0,31,351,0.17549555,0.825316668,0.306016654,0,0.519299984,0.400000006,0.219999999,0.219999999,0.400000006,6,6,18,17.7999992,16.1000004,16.7000008,18.2999992,73,83,72,73,275,0,45,274,351,0,31,351,0.17549555,1.08878338,0.819850028,0,0.268933326,0.400000006,0.219999999,0.219999999,0.400000006,6,6,18,17.7999992,16.1000004,16.7000008,18.2999992,73,83,72,73,275,0,45,274,351,0,31,351,0.17549555,0.332749993,0.881783307,0,-0.549033344,0.400000006,0.219999999,0.219999999,0.400000006,6,6,18,17.7999992,16.1000004,16.7000008,18.2999992,73,83,72,73,275,0,45,274,351,0,31,351,0.17549555,3.10310006,0.93690002,0,2.16619992,0.400000006,0.219999999,0.219999999,0.400000006,6,6,18,17.7999992,16.1000004,16.7000008,18.2999992,73,83,72,73,275,0,45,274,351,0,31,351,0.17549555,0.798300028,0.174700007,0,0.623600006,0.400000006,0.219999999,0.219999999,0.400000006
6,6,19,17.2000008,16.1000004,16.7000008,17.2000008,75,78,72,75,0,0,55,0,0,0,0,0,0.177505687,0.54278332,0,0,0.54278332,0.400000006,0.219999999,0.219999999,0.400000006,6,6,19,17.2000008,16.1000004,16.7000008,17.2000008,75,78,72,75,0,0,55,0,0,0,0,0,0.177505687,1.04363334,0,0,1.04363334,0.400000006,0.219999999,0.219999999,0.400000006,6,6,19,17.2000008,16.1000004,16.7000008,17.2000008,75,78,72,75,0,0,55,0,0,0,0,0,0.177505687,0.117416672,0,0,0.117416672,0.400000006,0.219999999,0.219999999,0.400000006,6,6,19,17.2000008,16.1000004,16.7000008,17.2000008,75,78,72,75,0,0,55,0,0,0,0,0,0.177505687,1.71689999,0,0,1.71689999,0.400000006,0.219999999,0.219999999,0.400000006,6,6,19,17.2000008,16.1000004,16.7000008,17.2000008,75,78,72,75,0,0,55,0,0,0,0,0,0.177505687,0.578116655,0,0,0.578116655,0.400000006,0.219999999,0.219999999,0.400000006
6,6,20,17.2000008,15.6000004,17.2000008,16.7000008,78,83,70,78,0,0,173,0,0,0,6,0,0.178332254,0.433916688,0,0,0.433916688,0.400000006,0.219999999,0.219999999,0.400000006,6,6,20,17.2000008,15.6000004,17.2000008,16.7000008,78,83,70,78,0,0,173,0,0,0,6,0,0.178332254,1.18491662,0,0,1.18491662,0.400000006,0.219999999,0.219999999,0.400000006,6,6,20,17.2000008,15.6000004,17.2000008,16.7000008,78,83,70,78,0,0,173,0,0,0,6,0,0.178332254,0.824666679,0,0,0.824666679,0.400000006,0.219999999,0.219999999,0.400000006,6,6,20,17.2000008,15.6000004,17.2000008,16.7000008,78,83,70,78,0,0,173,0,0,0,6,0,0.178332254,0.38923341,0,0,0.38923341,0.400000006,0.219999999,0.219999999,0.400000006,6,6,20,17.2000008,15.6000004,17.2000008,16.7000008,78,83,70,78,0,0,173,0,0,0,6,0,0.178332254,0.0214834251,0,0,0.0214834251,0.400000006,0.219999999,0.219999999,0.400000006
6,6,21,17,15.6000004,17.2000008,16.7000008,77,80,72,78,0,0,255,0,0,0,12,0,0.16978693,0.383208334,0,0,0.383208334,0.219999999,0.219999999,0.219999999,0.219999999,6,6,21,17,15.6000004,17.2000008,16.7000008,77,80,72,78,0,0,255,0,0,0,12,0,0.16978693,1.57655001,0,0,1.57655001,0.219999999,0.219999999,0.219999999,0.219999999,6,6,21,17,15.6000004,17.2000008,16.7000008,77,80,72,78,0,0,255,0,0,0,12,0,0.16978693,0.486316681,0,0,0.486316681,0.219999999,0.219999999,0.219999999,0.219999999,6,6,21,17,15.6000004,17.2000008,16.7000008,77,80,72,78,0,0,255,0,0,0,12,0,0.16978693,1.19468331,0,0,1.19468331,0.219999999,0.219999999,0.219999999,0.219999999,6,6,21,17,15.6000004,17.2000008,16.7000008,77,80,72,78,0,0,255,0,0,0,12,0,0.16978693,0.057316754,0,0,0.057316754,0.219999999,0.219999999,0.219999999,0.219999999
6,6,22,17.2000008,15.6000004,17.7999992,16.7000008,78,80,70,80,0,0,296,0,0,0,12,0,0.150672212,3.54046679,0,0,3.54046679,0.219999999,0.219999999,0.219999999,0.219999999,6,6,22,17.2000008,15.6000004,17.7999992,16.7000008,78,80,70,80,0,0,296,0,0,0,12,0,0.150672212,1.76775002,0,0,1.76775002,0.219999999,0.219999999,0.219999999,0.219999999,6,6,22,17.2000008,15.6000004,17.7999992,16.7000008,78,80,70,80,0,0,296,0,0,0,12,0,0.150672212,0.613250017,0,0,0.613250017,0.219999999,0.219999999,0.219999999,0.219999999,6,6,22,17.2000008,15.6000004,17.7999992,16.7000008,78,80,70,80,0,0,296,0,0,0,12,0,0.150672212,0.859799981,0,0,0.859799981,0.219999999,0.219999999,0.219999999,0.219999999,6,6,22,17.2000008,15.6000004,17.7999992,16.7000008,78,80,70,80,0,0,296,0,0,0,12,0,0.150672212,0.661433339,0,0,0.661433339,0.219999999,0.219999999,0.219999999,0.219999999
6,6,23,17,16.1000004,18.2999992,16.1000004,77,75,70,83,0,0,590,0,0,0,179,0,0.146545812,0.467999995,0,0,0.467999995,0.219999999,0.219999999,0.219999999,0.219999999,6,6,23,17,16.1000004,18.2999992,16.1000004,77,75,70,83,0,0,590,0,0,0,179,0,0.146545812,1.61520004,0,0,1.61520004,0.219999999,0.219999999,0.219999999,0.219999999,6,6,23,17,16.1000004,18.2999992,16.1000004,77,75,70,83,0,0,590,0,0,0,179,0,0.146545812,0.77003336,0,0,0.77003336,0.219999999,0.219999999,0.219999999,0.219999999,6,6,23,17,16.1000004,18.2999992,16.1000004,77,75,70,83,0,0,590,0,0,0,179,0,0.146545812,0.723016679,0,0,0.723016679,0.219999999,0.219999999,0.219999999,0.219999999,6,6,23,17,16.1000004,18.2999992,16.1000004,77,75,70,83,0,0,590,0,0,0,179,0,0.146545812,0.505599976,0,0,0.505599976,0.219999999,0.219999999,0.219999999,0.219999999
6,6,24,16.1000004,16.7000008,19.3999996,16.1000004,83,72,68,87,0,45,896,0,0,31,546,0,0.133433908,0.606054187,0,0,0.606054187,0.219999999,0.219999999,0.219999999,0.219999999,6,6,24,16.1000004,16.7000008,19.3999996,16.1000004,83,72,68,87,0,45,896,0,0,31,546,0,0.133433908,0.954575002,0,0,0.954575002,0.219999999,0.219999999,0.219999999,0.219999999,6,6,24,16.1000004,16.7000008,19.3999996,16.1000004,83,72,68,87,0,45,896,0,0,31,546,0,0.133433908,0.59209168,0,0,0.59209168,0.219999999,0.219999999,0.219999999,0.219999999,6,6,24,16.1000004,16.7000008,19.3999996,16.1000004,83,72,68,87,0,45,896,0,0,31,546,0,0.133433908,0.648158312,0,0,0.648158312,0.219999999,0.219999999,0.219999999,0.219999999,6,6,24,16.1000004,16.7000008,19.3999996,16.1000004,83,72,68,87,0,45,896,0,0,31,546,0,0.133433908,0.425700009,0,0,0.425700009,0.219999999,0.219999999,0.219999999,0.219999999
6,7,1,16.1000004,16.7000008,20,16.7000008,78,72,65,80,0,55,962,0,0,0,681,0,0.124540187,1.52079999,0,0,1.52079999,0.219999999,0.219999999,0.219999999,0.219999999,6,7,1,16.1000004,16.7000008,20,16.7000008,78,72,65,80,0,55,962,0,0,0,681,0,0.124540187,0.458716661,0,0,0.458716661,0.219999999,0.219999999,0.219999999,0.219999999,6,7,1,16.1000004,16.7000008,20,16.7000008,78,72,65,80,0,55,962,0,0,0,681,0,0.124540187,0.971449971,0,0,0.971449971,0.219999999,0.219999999,0.219999999,0.219999999,6,7,1,16.1000004,16.7000008,20,16.7000008,78,72,65,80,0,55,962,0,0,0,681,0,0.124540187,0.655383348,0,0,0.655383348,0.219999999,0.219999999,0.219999999,0.219999999,6,7,1,16.1000004,16.7000008,20,16.7000008,78,72,65,80,0,55,962,0,0,0,681,0,0.124540187,0.340316653,0,0,0.340316653,0.219999999,0.219999999,0.219999999,0.219999999
6,7,2,15.6000004,17.2000008,20.6000004,16.1000004,83,70,59,83,0,173,945,0,0,6,782,0,0.121841654,2.1539166,0,0,2.1539166,0.219999999,0.219999999,0.219999999,0.219999999,6,7,2,15.6000004,17.2000008,20.6000004,16.1000004,83,70,59,83,0,173,945,0,0,6,782,0,0.121841654,0.460049987,0,0,0.460049987,0.219999999,0.219999999,0.219999999,0.219999999,6,7,2,15.6000004,17.2000008,20.6000004,16.1000004,83,70,59,83,0,173,945,0,0,6,782,0,0.121841654,0.833700001,0,0,0.833700001,0.219999999,0.219999999,0.219999999,0.219999999,6,7,2,15.6000004,17.2000008,20.6000004,16.1000004,83,70,59,83,0,173,945,0,0,6,782,0,0.121841654,0.575566649,0,0,0.575566649,0.219999999,0.219999999,0.219999999,0.219999999,6,7,2,15.6000004,17.2000008,20.6000004,16.1000004,83,70,59,83,0,173,945,0,0,6,782,0,0.121841654,0.348349988,0,0,0.348349988,0.219999999,0.219999999,0.219999999,0.219999999
6,7,3,15.6000004,17.2000008,20.6000004,16.1000004,80,72,61,81,0,255,827,0,0,12,770,0,0.120727271,0.421000004,0,0,0.421000004,0.219999999,0.219999999,0.219999999,0.219999999,6,7,3,15.6000004,17.2000008,20.6000004,16.1000004,80,72,61,81,0,255,827,0,0,12,770,0,0.120727271,0.449083328,0,0,0.449083328,0.219999999,0.219999999,0.219999999,0.219999999,6,7,3,15.6000004,17.2000008,20.6000004,16.1000004,80,72,61,81,0,255,827,0,0,12,770,0,0.120727271,0.52123332,0,0,0.52123332,0.219999999,0.219999999,0.219999999,0.219999999,6,7,3,15.6000004,17.2000008,20.6000004,16.1000004,80,72,61,81,0,255,827,0,0,12,770,0,0.120727271,0.764616668,0,0,0.764616668,0.219999999,0.219999999,0.219999999,0.219999999,6,7,3,15.6000004,17.2000008,20.6000004,16.1000004,80,72,61,81,0,255,827,0,0,12,770,0,0.120727271,0.339733332,0,0,0.339733332,0.219999999,0.219999999,0.219999999,0.219999999
6,7,4,15.6000004,17.7999992,20,16.1000004,80,70,61,81,0,296,662,0,0,12,696,0,0.121211044,0.421000004,0,0,0.421000004,0.219999999,0.219999999,0.400000006,0.219999999,6,7,4,15.6000004,17.7999992,20,16.1000004,80,70,61,81,0,296,662,0,0,12,696,0,0.121211044,0.445766658,0,0,0.445766658,0.219999999,0.219999999,0.400000006,0.219999999,6,7,4,15.6000004,17.7999992,20,16.1000004,80,70,61,81,0,296,662,0,0,12,696,0,0.121211044,0.489950001,0,0,0.489950001,0.219999999,0.219999999,0.400000006,0.219999999,6,7,4,15.6000004,17.7999992,20,16.1000004,80,70,61,81,0,296,662,0,0,12,696,0,0.121211044,1.0932833,0,0,1.0932833,0.219999999,0.219999999,0.400000006,0.219999999,6,7,4,15.6000004,17.7999992,20,16.1000004,80,70,61,81,0,296,662,0,0,12,696,0,0.121211044,0.353283346,0,0,0.353283346,0.219999999,0.219999999,0.400000006,0.219999999
6,7,5,16.1000004,18.2999992,18.8999996,16.1000004,75,70,68,81,0,590,472,0,0,179,580,0,0.132299274,0.830900013,0,0,0.830900013,0.219999999,0.219999999,0.400000006,0.219999999,6,7,5,16.1000004,18.2999992,18.8999996,16.1000004,75,70,68,81,0,590,472,0,0,179,580,0,0.132299274,0.44993332,0,0,0.44993332,0.219999999,0.219999999,0.400000006,0.219999999,6,7,5,16.1000004,18.2999992,18.8999996,16.1000004,75,70,68,81,0,590,472,0,0,179,580,0,0.132299274,0.390249997,0,0,0.390249997,0.219999999,0.219999999,0.400000006,0.219999999,6,7,5,16.1000004,18.2999992,18.8999996,16.1000004,75,70,68,81,0,590,472,0,0,179,580,0,0.132299274,1.23976672,0,0,1.23976672,0.219999999,0.219999999,0.400000006,0.219999999,6,7,5,16.1000004,18.2999992,18.8999996,16.1000004,75,70,68,81,0,590,472,0,0,179,580,0,0.132299274,0.347866654,0,0,0.347866654,0.219999999,0.219999999,0.400000006,0.219999999
6,7,6,16.7000008,19.3999996,18.2999992,16.7000008,72,68,73,78,45,896,274,29,31,546,351,0,0.13492389,1.36248338,0.126783326,0,1.23570001,0.219999999,0.219999999,0.400000006,0.219999999,6,7,6,16.7000008,19.3999996,18.2999992,16.7000008,72,68,73,78,45,896,274,29,31,546,351,0,0.13492389,0.440383345,0.0172166675,0,0.423166662,0.219999999,0.219999999,0.400000006,0.219999999,6,7,6,16.7000008,19.3999996,18.2999992,16.7000008,72,68,73,78,45,896,274,29,31,546,351,0,0.13492389,0.165716663,0.0241333339,0,0.141583338,0.219999999,0.219999999,0.400000006,0.219999999,6,7,6,16.7000008,19.3999996,18.2999992,16.7000008,72,68,73,78,45,896,274,29,31,546,351,0,0.13492389,1.08901668,0.0270333327,0,1.06198335,0.219999999,0.219999999,0.400000006,0.219999999,6,7,6,16.7000008,19.3999996,18.2999992,16.7000008,72,68,73,78,45,896,274,29,31,546,351,0,0.13492389,0.340683341,0.0210500006,0,0.319633335,0.219999999,0.219999999,0.400000006,0.219999999
6,7,7,16.7000008,20,17.2000008,17.2000008,72,65,75,75,55,962,0,90,0,681,0,0,0.140205681,0.570299983,0.569800019,0,0.000500000024,0.219999999,0.219999999,0.400000006,0.219999999,6,7,7,16.7000008,20,17.2000008,17.2000008,72,65,75,75,55,962,0,90,0,681,0,0,0.140205681,0.446416676,0.251533329,0,0.194883332,0.219999999,0.219999999,0.400000006,0.219999999,6,7,7,16.7000008,20,17.2000008,17.2000008,72,65,75,75,55,962,0,90,0,681,0,0,0.140205681,0.266833335,0.269744456,0,-0.00291110948,0.219999999,0.219999999,0.400000006,0.219999999,6,7,7,16.7000008,20,17.2000008,17.2000008,72,65,75,75,55,962,0,90,0,681,0,0,0.140205681,0.717116654,0.287649989,0,0.429466665,0.219999999,0.219999999,0.400000006,0.219999999,6,7,7,16.7000008,20,17.2000008,17.2000008,72,65,75,75,55,962,0,90,0,681,0,0,0.140205681,0.340383321,0.25061667,0,0.0897666663,0.219999999,0.219999999,0.400000006,0.219999999
6,7,8,17.2000008,20.6000004,16.7000008,17.7999992,70,59,78,73,173,945,0,178,6,782,0,12,0.148604304,0.628266692,1.06851661,0,-0.440250009,0.219999999,0.219999999,0.400000006,0.219999999,6,7,8,17.2000008,20.6000004,16.7000008,17.7999992,70,59,78,73,173,945,0,178,6,782,0,12,0.148604304,0.449533343,0.347600013,0,0.10193333,0.219999999,0.219999999,0.400000006,0.219999999,6,7,8,17.2000008,20.6000004,16.7000008,17.7999992,70,59,78,73,173,945,0,178,6,782,0,12,0.148604304,0.557716668,0.375449985,0,0.182266667,0.219999999,0.219999999,0.400000006,0.219999999,6,7,8,17.2000008,20.6000004,16.7000008,17.7999992,70,59,78,73,173,945,0,178,6,782,0,12,0.148604304,0.782483339,0.396966666,0,0.385516673,0.219999999,0.219999999,0.400000006,0.219999999,6,7,8,17.2000008,20.6000004,16.7000008,17.7999992,70,59,78,73,173,945,0,178,6,782,0,12,0.148604304,0.344716668,0.329899997,0,0.014816667,0.219999999,0.219999999,0.400000006,0.219999999
6,7,9,17.2000008,20.6000004,16.7000008,18.2999992,72,61,78,70,255,827,0,462,12,770,0,217,0.150196105,0.630216658,2.01244998,0,-1.38223338,0.219999999,0.219999999,0.219999999,0.219999999,6,7,9,17.2000008,20.6000004,16.7000008,18.2999992,72,61,78,70,255,827,0,462,12,770,0,217,0.150196105,0.546683311,0.716683328,0,-0.170000002,0.219999999,0.219999999,0.219999999,0.219999999,6,7,9,17.2000008,20.6000004,16.7000008,18.2999992,72,61,78,70,255,827,0,462,12,770,0,217,0.150196105,0.681533337,0.772566676,0,-0.091033332,0.219999999,0.219999999,0.219999999,0.219999999,6,7,9,17.2000008,20.6000004,16.7000008,18.2999992,72,61,78,70,255,827,0,462,12,770,0,217,0.150196105,2.13886666,0.815199971,0,1.32366669,0.219999999,0.219999999,0.219999999,0.219999999,6,7,9,17.2000008,20.6000004,16.7000008,18.2999992,72,61,78,70,255,827,0,462,12,770,0,217,0.150196105,0.317283332,0.717866659,0,-0.400583327,0.219999999,0.219999999,0.219999999,0.219999999
6,7,10,17.7999992,20,16.7000008,19.3999996,70,61,80,66,296,662,0,825,12,696,0,682,0.154745117,1.93278337,3.0282166,0,-1.09543335,0.219999999,0.400000006,0.219999999,0.219999999,6,7,10,17.7999992,20,16.7000008,19.3999996,70,61,80,66,296,662,0,825,12,696,0,682,0.154745117,0.630200028,0.627933323,0,0.00226666662,0.219999999,0.400000006,0.219999999,0.219999999,6,7,10,17.7999992,20,16.7000008,19.3999996,70,61,80,66,296,662,0,825,12,696,0,682,0.154745117,0.216183335,0.673300028,0,-0.457116663,0.219999999,0.400000006,0.219999999,0.219999999,6,7,10,17.7999992,20,16.7000008,19.3999996,70,61,80,66,296,662,0,825,12,696,0,682,0.154745117,1.32931662,0.710966647,0,0.618350029,0.219999999,0.400000006,0.219999999,0.219999999,6,7,10,17.7999992,20,16.7000008,19.3999996,70,61,80,66,296,662,0,825,12,696,0,682,0.154745117,0.627466679,0.670616686,0,-0.0431500003,0.219999999,0.400000006,0.219999999,0.219999999
6,7,11,18.2999992,18.8999996,16.1000004,20,70,68,83,63,590,472,0,914,179,580,0,686,0.159891576,2.33979988,3.40849996,0,-1.06869996,0.219999999,0.400000006,0.219999999,0.219999999,6,7,11,18.2999992,18.8999996,16.1000004,20,70,68,83,63,590,472,0,914,179,580,0,686,0.159891576,0.370583326,1.52365005,0,-1.15306664,0.219999999,0.400000006,0.219999999,0.219999999,6,7,11,18.2999992,18.8999996,16.1000004,20,70,68,83,63,590,472,0,914,179,580,0,686,0.159891576,1.22850001,1.63911664,0,-0.410616666,0.219999999,0.400000006,0.219999999,0.219999999,6,7,11,18.2999992,18.8999996,16.1000004,20,70,68,83,63,590,472,0,914,179,580,0,686,0.159891576,1.62823331,1.72099996,0,-0.0927666724,0.219999999,0.400000006,0.219999999,0.219999999,6,7,11,18.2999992,18.8999996,16.1000004,20,70,68,83,63,590,472,0,914,179,580,0,686,0.159891576,0.714483321,1.64508331,0,-0.930599988,0.219999999,0.400000006,0.219999999,0.219999999
6,7,12,19.3999996,18.2999992,16.1000004,20.6000004,68,73,87,63,896,274,0,1010,546,351,0,803,0.167103931,0.566200018,0.555033326,0,0.0111666666,0.219999999,0.400000006,0.219999999,0.219999999,6,7,12,19.3999996,18.2999992,16.1000004,20.6000004,68,73,87,63,896,274,0,1010,546,351,0,803,0.167103931,0.377566665,2.13688326,0,-1.75931668,0.219999999,0.400000006,0.219999999,0.219999999,6,7,12,19.3999996,18.2999992,16.1000004,20.6000004,68,73,87,63,896,274,0,1010,546,351,0,803,0.167103931,0.42021668,2.28586674,0,-1.86565006,0.219999999,0.400000006,0.219999999,0.219999999,6,7,12,19.3999996,18.2999992,16.1000004,20.6000004,68,73,87,63,896,274,0,1010,546,351,0,803,0.167103931,2.19486666,2.37571669,0,-0.180849999,0.219999999,0.400000006,0.219999999,0.219999999,6,7,12,19.3999996,18.2999992,16.1000004,20.6000004,68,73,87,63,896,274,0,1010,546,351,0,803,0.167103931,1.26754999,2.31058335,0,-1.04303336,0.219999999,0.400000006,0.219999999,0.219999999
6,7,13,20,17.2000008,16.7000008,20.6000004,65,75,80,63,962,0,0,1005,681,0,0,831,0.173552364,0.612283349,3.31633329,0,-2.70405006,0.219999999,0.400000006,0.219999999,0.219999999,6,7,13,20,17.2000008,16.7000008,20.6000004,65,75,80,63,962,0,0,1005,681,0,0,831,0.173552364,0.448466659,1.05285001,0,-0.604383349,0.219999999,0.400000006,0.219999999,0.219999999,6,7,13,20,17.2000008,16.7000008,20.6000004,65,75,80,63,962,0,0,1005,681,0,0,831,0.173552364,0.155016661,1.13174999,0,-0.976733327,0.219999999,0.400000006,0.219999999,0.219999999,6,7,13,20,17.2000008,16.7000008,20.6000004,65,75,80,63,962,0,0,1005,681,0,0,831,0.173552364,2.07086658,1.18978333,0,0.88108331,0.219999999,0.400000006,0.219999999,0.219999999,6,7,13,20,17.2000008,16.7000008,20.6000004,65,75,80,63,962,0,0,1005,681,0,0,831,0.173552364,0.1503167,1.14750004,0,-0.997183323,0.219999999,0.400000006,0.219999999,0.219999999
6,7,14,20.6000004,16.7000008,16.1000004,20.6000004,59,78,83,63,945,0,0,945,782,0,0,812,0.179566786,0.539483309,3.20379996,0,-2.66431665,0.219999999,0.400000006,0.219999999,0.219999999,6,7,14,20.6000004,16.7000008,16.1000004,20.6000004,59,78,83,63,945,0,0,945,782,0,0,812,0.179566786,0.550883353,1.00926661,0,-0.458383322,0.219999999,0.400000006,0.219999999,0.219999999,6,7,14,20.6000004,16.7000008,16.1000004,20.6000004,59,78,83,63,945,0,0,945,782,0,0,812,0.179566786,0.434883326,1.08200002,0,-0.647116661,0.219999999,0.400000006,0.219999999,0.219999999,6,7,14,20.6000004,16.7000008,16.1000004,20.6000004,59,78,83,63,945,0,0,945,782,0,0,812,0.179566786,1.82749999,1.13384998,0,0.693650007,0.219999999,0.400000006,0.219999999,0.219999999,6,7,14,20.6000004,16.7000008,16.1000004,20.6000004,59,78,83,63,945,0,0,945,782,0,0,812,0.179566786,0.321816653,1.03461671,0,-0.712800026,0.219999999,0.400000006,0.219999999,0.219999999
